scenario,task,seed,method,group,normalized_entropy,oracle_top_choice,weight_linear,candidate_linear,eligible_linear,weight_orthogonal,candidate_orthogonal,eligible_orthogonal,weight_spline,candidate_spline,eligible_spline,weight_interaction,candidate_interaction,eligible_interaction,weight_piecewise,candidate_piecewise,eligible_piecewise,weight_design_or_null,candidate_design_or_null,eligible_design_or_null
ate_linear,0,80000023,Untrained seed 1729,0:111110,0.9412306456072493,0,0.16661059856414795,0.1280260533094406,True,0.13454991579055786,1.2456409931182861,True,0.09862909466028214,0.1564435511827469,True,0.26339098811149597,0.08917777985334396,True,0.3368193209171295,0.16596826910972595,True,0.0,-0.059623997658491135,False
ate_linear,0,80000024,Untrained seed 1729,0:111110,0.9613253889873373,0,0.15892288088798523,-0.8345464468002319,True,0.1580905318260193,-1.0533514022827148,True,0.11800283938646317,-0.8703776001930237,True,0.25289013981819153,-0.8153324127197266,True,0.3120936155319214,-0.8326879143714905,True,0.0,-0.6382116079330444,False
ate_linear,0,80000025,Untrained seed 1729,0:111110,0.983635903394913,1,0.1613740473985672,0.6849293112754822,True,0.20887526869773865,0.5432322025299072,True,0.2351229339838028,0.6880959272384644,True,0.13627998530864716,0.6767186522483826,True,0.258347749710083,0.7642985582351685,True,0.0,0.9437768459320068,False
ate_linear,0,80000026,Untrained seed 1729,0:111110,0.9669158129910363,0,0.1339816004037857,0.48745647072792053,True,0.2188480794429779,0.6581412553787231,True,0.1694958209991455,0.43525823950767517,True,0.15442031621932983,0.4953879117965698,True,0.32325413823127747,0.3525426983833313,True,0.0,1.0485731363296509,False
ate_linear,0,80000027,Untrained seed 1729,0:111110,0.9818635087796113,0,0.1525406539440155,0.6518687009811401,True,0.21171201765537262,0.3187229633331299,True,0.20734593272209167,0.4353792071342468,True,0.14676408469676971,0.664984941482544,True,0.2816373109817505,0.49462515115737915,True,0.0,0.8273695707321167,False
ate_linear,0,80000028,Untrained seed 1729,0:111110,0.9858445638083729,0,0.16936588287353516,-0.922968864440918,True,0.16334281861782074,-2.2549691200256348,True,0.16387027502059937,-0.9309874773025513,True,0.2667064666748047,-0.9148110747337341,True,0.23671451210975647,-0.8150070905685425,True,0.0,-0.5786464810371399,False
ate_linear,0,80000029,Untrained seed 1729,0:111110,0.959442039165645,1,0.1486671268939972,-0.08142859488725662,True,0.1795380413532257,-0.2761020064353943,True,0.12212928384542465,-0.11281754821538925,True,0.21246105432510376,-0.15761162340641022,True,0.33720454573631287,-0.28748247027397156,True,0.0,-0.2901296317577362,False
ate_linear,0,80000030,Untrained seed 1729,0:111110,0.9730267931966803,0,0.15311074256896973,0.4030488431453705,True,0.1828010529279709,0.6983558535575867,True,0.14413370192050934,0.19351162016391754,True,0.20527558028697968,0.4844898581504822,True,0.31467893719673157,0.0875675156712532,True,0.0,0.6216855645179749,False
ate_linear,0,80000031,Untrained seed 1729,0:111110,0.9446950700855605,0,0.180052250623703,-1.297793984413147,True,0.12453601509332657,-1.1248067617416382,True,0.1050613597035408,-1.2958884239196777,True,0.33262524008750916,-1.2714180946350098,True,0.2577250897884369,-1.1618731021881104,True,0.0,-1.2953108549118042,False
ate_linear,0,80000000,Untrained seed 1730,0:111110,0.881077517413121,1,0.09049778431653976,0.19188551604747772,True,0.07200410962104797,-0.7235838770866394,True,0.42649152874946594,0.23154772818088531,True,0.22856417298316956,0.18900403380393982,True,0.18244239687919617,0.3810330033302307,True,0.0,-0.37814390659332275,False
